2025-09-14 16:37:37,529 - INFO - 📤 Enviando lote 7c61ed1f-72c8-46b9-b53c-0c5a1c6cf4e5 (1 evento(s)) al backend...
2025-09-14 16:37:38,866 - INFO - ✅ Envío exitoso. Lote 7c61ed1f-72c8-46b9-b53c-0c5a1c6cf4e5. Respuesta del servidor: 200
2025-09-14 16:38:07,582 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-14 16:38:07,584 - INFO - 📤 Enviando lote 000ad657-2b66-4f0d-8362-0edd38ffe030 (1 evento(s)) al backend...
2025-09-14 16:38:08,936 - INFO - ✅ Envío exitoso. Lote 000ad657-2b66-4f0d-8362-0edd38ffe030. Respuesta del servidor: 200
2025-09-14 16:38:37,634 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-14 16:38:37,636 - INFO - 📤 Enviando lote 460350cc-d3a9-4c17-917c-2fb95afab7b8 (1 evento(s)) al backend...
2025-09-14 16:38:38,980 - INFO - ✅ Envío exitoso. Lote 460350cc-d3a9-4c17-917c-2fb95afab7b8. Respuesta del servidor: 200
2025-09-14 16:39:07,689 - INFO - ℹ️ Reporte de estado recibido. Poniendo en cola para envío...
2025-09-14 16:39:07,690 - INFO - 📤 Enviando lote dfd6e363-4063-41a9-93cd-15e101721eec (1 evento(s)) al backend...
